SLIPID,SLIPTIMESTAMP,PLAYER_ID,CURRENTSF,LOGSF,STAKE,GGR,BETODD,SPORTNAMEENGLISH,LEAGUENAMEENGLISH,EVENTDESCRIPTION,GAMEDESCRIPTION,Market Name,Market Name Corners,RESULTDESCRIPTION,SRC_EVENT_ID,GOAL_EXP_HOME,GOAL_EXP_AWAY,DRAW_FACTOR,FIRST_HALF_GOALS_PERC,INJURY_TIME_1ST_HALF,INJURY_TIME_2ND_HALF,MINUTES,Data Set,Default 1st Half Injury Time,1st Half Injury Time change?,Magnitude of change,Magnitude of change relative
7845329812,0.022175926,700183491,0.01,0.01,2,2,3.7,Football,Ligue 1,Le Havre AC - Stade Brest 29,Total Corners,Total Corners,Total Corners,"Over 13,5",7537757,1.0565,1.406,0.9296,0.4328,3,6,31,Fixed,3,1st Half Inj Time decreased,2,-2
7845328573,0.021898148,556097821,0.01,0.01,2,2,3.7,Football,Ligue 1,Le Havre AC - Stade Brest 29,Total Corners,Total Corners,Total Corners,"Over 13,5",7537757,1.0565,1.406,0.9296,0.4328,3,6,31,Fixed,3,1st Half Inj Time decreased,2,-2
7845329240,0.022060185,707915565,0.01,0.01,2,2,3.7,Football,Ligue 1,Le Havre AC - Stade Brest 29,Total Corners,Total Corners,Total Corners,"Over 13,5",7537757,1.0565,1.406,0.9296,0.4328,3,6,31,Fixed,3,1st Half Inj Time decreased,2,-2
7926096379,0.040960648,502930185,0.01,0.01,2,2,4.5,Football,Ligue 1,Le Havre AC - Toulouse FC,Total Corners,Total Corners,Total Corners,"Under 5,5",7561311,0.9513,1.2531,0.9451,0.437,6,6,78,Fixed,3,1st Half Inj Time increased,3,3
7926096010,0.0409375,703761027,0.01,0.01,2,2,4.5,Football,Ligue 1,Le Havre AC - Toulouse FC,Total Corners,Total Corners,Total Corners,"Under 5,5",7561311,0.9513,1.2531,0.9451,0.437,6,6,78,Fixed,3,1st Half Inj Time increased,3,3
7926103435,0.000486111,651317703,0.01,0.01,2,2,3.9,Football,Ligue 1,Le Havre AC - Toulouse FC,Total Corners,Total Corners,Total Corners,"Under 5,5",7561311,0.8703,1.2303,0.9451,0.437,6,6,80,Fixed,3,1st Half Inj Time increased,3,3
7780259768,0.00849537,704424340,0.01,1,120.68609,120.68609,2.1,Football,Championship,Leeds United - Blackburn Rovers,Blackburn Rovers - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7530919,2.2496,0.6005,0.9708,0.4278,3,6,11,Fixed,3,1st Half Inj Time increased,2,2
7780267920,0.011585648,704424340,0.01,1,6.0343045,6.0343045,1.98,Football,Championship,Leeds United - Blackburn Rovers,Blackburn Rovers - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7530919,2.2511,0.6019,0.9708,0.4316,3,6,16,Fixed,3,1st Half Inj Time increased,2,2
7780253250,0.006122685,704424340,0.01,1,120.68609,120.68609,2.2,Football,Championship,Leeds United - Blackburn Rovers,Blackburn Rovers - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7530919,2.2996,0.6505,0.9708,0.4278,3,6,8,Fixed,3,1st Half Inj Time increased,2,2
7780255614,0.00693287,651317703,0.01,0.01,2,2,2.2,Football,Championship,Leeds United - Blackburn Rovers,Blackburn Rovers - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7530919,2.2996,0.6505,0.9708,0.4278,3,6,9,Fixed,3,1st Half Inj Time increased,2,2
7780255575,0.006921296,703624935,0.01,0.01,2,2,2.2,Football,Championship,Leeds United - Blackburn Rovers,Blackburn Rovers - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7530919,2.2996,0.6505,0.9708,0.4278,3,6,9,Fixed,3,1st Half Inj Time increased,2,2
7780255597,0.00693287,700183491,0.01,0.01,2,2,2.2,Football,Championship,Leeds United - Blackburn Rovers,Blackburn Rovers - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7530919,2.2996,0.6505,0.9708,0.4278,3,6,9,Fixed,3,1st Half Inj Time increased,2,2
7861618556,0.024340278,708730752,0.01,0.3,16.34684,16.34684,2.25,Football,Championship,Leeds United - Cardiff City FC,Total Corners,Total Corners,Total Corners,"Under 12,5",7540195,1.9902,0.5478,0.9789,0.437,1,6,76,Fixed,3,1st Half Inj Time decreased,2,-2
7881079004,0.009074074,560419963,0.5,0.5,53.25989113,-26.63594194,1.5,Football,FA Cup,Leeds United - Millwall,Total Corners,Total Corners,Total Corners,"Under 9,5",7538925,1.9365,0.6631,0.955,0.437,3,5,45,Fixed,2,1st Half Inj Time increased,1,1
7834618507,0.001134259,708116606,0.01,0.99,104,104,1.88,Football,Championship,Leeds United - Norwich City,Norwich City - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Under 3,5",7536274,2.0059,0.7635,0.9766,0.4586,3,6,16,Fixed,3,1st Half Inj Time decreased,1,-1
7834771028,0.003402778,707462442,0.01,1,1.5947876,1.5947876,101,Football,Championship,Leeds United - Norwich City,Most Corners,Most Corners,Most Corners,X,7536274,2.0533,0.6978,0.9766,0.437,2,6,61,Fixed,3,1st Half Inj Time decreased,1,-1
7834801010,0.011273148,502930185,0.01,0.01,2,2,2.87,Football,Championship,Leeds United - Norwich City,Total Corners,Total Corners,Total Corners,"Under 9,5",7536274,1.9695,0.73,0.9766,0.437,2,6,72,Fixed,3,1st Half Inj Time decreased,1,-1
7834801026,0.011284722,704025366,0.01,0.01,2,2,2.87,Football,Championship,Leeds United - Norwich City,Total Corners,Total Corners,Total Corners,"Under 9,5",7536274,1.9695,0.73,0.9766,0.437,2,6,72,Fixed,3,1st Half Inj Time decreased,1,-1
7834782277,0.006180556,708018605,0.01,0.01,1.35,1.35,4.6,Football,Championship,Leeds United - Norwich City,Total Corners,Total Corners,Total Corners,"Under 9,5",7536274,2.0533,0.6978,0.9766,0.437,2,6,65,Fixed,3,1st Half Inj Time decreased,1,-1
7834783764,0.006516204,700183491,0.01,0.01,1.35,1.35,4.6,Football,Championship,Leeds United - Norwich City,Total Corners,Total Corners,Total Corners,"Under 9,5",7536274,2.0533,0.6978,0.9766,0.437,2,6,65,Fixed,3,1st Half Inj Time decreased,1,-1
7834788204,0.007719907,708116606,0.01,0.99,51,51,2.45,Football,Championship,Leeds United - Norwich City,Norwich City - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Under 2,5",7536274,1.9806,0.7189,0.9766,0.437,2,6,67,Fixed,3,1st Half Inj Time decreased,1,-1
7753245708,0.023113426,704086497,0.01,1,87.836,-175.672,3,Football,Championship,Leeds United - Oxford United,Total Corners,Total Corners,Total Corners,"Under 5,5",7526967,2.3033,0.5342,0.9772,0.437,3,6,73,Fixed,3,No change in 1st Half Inj Time,0,0
7753246901,0.023252315,703958963,0.01,1,50,-100,3,Football,Championship,Leeds United - Oxford United,Total Corners,Total Corners,Total Corners,"Under 5,5",7526967,2.3033,0.5342,0.9772,0.437,3,6,73,Fixed,3,No change in 1st Half Inj Time,0,0
7753250486,0.023634259,704280302,0.01,1,151.36458,-272.456244,2.8,Football,Championship,Leeds United - Oxford United,Total Corners,Total Corners,Total Corners,"Under 5,5",7526967,2.2673,0.5702,0.9772,0.437,3,6,74,Fixed,3,No change in 1st Half Inj Time,0,0
7753178470,0.014444444,704178731,0.01,1,15.454205,-20.0904665,2.3,Football,Championship,Leeds United - Oxford United,Oxford United - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Under 0,5",7526967,2.347,0.4905,0.9772,0.437,3,6,61,Fixed,3,No change in 1st Half Inj Time,0,0
7753219041,0.020046296,704280302,0.01,1,121.091664,-121.091664,2,Football,Championship,Leeds United - Oxford United,Total Corners,Total Corners,Total Corners,"Under 6,5",7526967,2.347,0.4905,0.9772,0.437,3,6,69,Fixed,3,No change in 1st Half Inj Time,0,0
7753254959,0.024097222,641820437,0.01,1,28.1266531,-46.40897762,2.65,Football,Championship,Leeds United - Oxford United,Total Corners,Total Corners,Total Corners,"Under 5,5",7526967,2.2673,0.5702,0.9772,0.437,3,6,75,Fixed,3,No change in 1st Half Inj Time,0,0
7909399284,0.02556713,708806087,0.01,0.01,2,2,2.85,Football,Championship,Leeds United - Sunderland AFC,Total Corners,Total Corners,Total Corners,"Over 14,5",7558556,2.0605,0.7278,0.9328,0.4369,3,6,35,Fixed,3,1st Half Inj Time increased,1,1
7909399546,0.025671296,701707830,0.01,0.01,2,2,2.85,Football,Championship,Leeds United - Sunderland AFC,Total Corners,Total Corners,Total Corners,"Over 14,5",7558556,2.0605,0.7278,0.9328,0.4369,3,6,35,Fixed,3,1st Half Inj Time increased,1,1
7909399453,0.025648148,703370092,0.01,0.01,2,2,2.85,Football,Championship,Leeds United - Sunderland AFC,Total Corners,Total Corners,Total Corners,"Over 14,5",7558556,2.0605,0.7278,0.9328,0.4369,3,6,35,Fixed,3,1st Half Inj Time increased,1,1
7909394479,0.023668981,709242339,0.01,0.99,30,30,3.7,Football,Championship,Leeds United - Sunderland AFC,Total Corners,Total Corners,Total Corners,"Over 14,5",7558556,1.9908,0.7975,0.9328,0.4369,3,6,32,Fixed,3,1st Half Inj Time increased,1,1
7909398675,0.025324074,642794809,0.01,1,6,6,2.85,Football,Championship,Leeds United - Sunderland AFC,Total Corners,Total Corners,Total Corners,"Over 14,5",7558556,2.0546,0.7337,0.9328,0.4369,3,6,35,Fixed,3,1st Half Inj Time increased,1,1
7909397091,0.024710648,502930185,0.01,0.01,2,2,2.05,Football,Championship,Leeds United - Sunderland AFC,Leeds United - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 10,5",7558556,2.0304,0.7578,0.9328,0.4369,3,6,34,Fixed,3,1st Half Inj Time increased,1,1
7919109740,0.003622685,709133190,0.01,0.3,133.87792,14.94914324,2.05,Football,Premier League,Leicester City - Brentford,Total Corners,Total Corners,Total Corners,"Over 10,5",7543149,1.289,1.8387,0.931,0.437,4,7,4,Fixed,4,No change in 1st Half Inj Time,0,0
7822695208,0.028680556,708017595,0.01,0.3,322.1965,-241.647375,1.75,Football,Premier League,Leicester City - Fulham,Total Corners,Total Corners,Total Corners,"Under 8,5",7531528,0.9929,1.3877,0.9461,0.437,2,7,82,Fixed,4,1st Half Inj Time decreased,2,-2
7822678951,0.026469907,708242507,0.01,0.3,161.09825,-169.1531625,2.05,Football,Premier League,Leicester City - Fulham,Fulham - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Under 2,5",7531528,0.9929,1.3877,0.9461,0.437,2,7,79,Fixed,4,1st Half Inj Time decreased,2,-2
7822686741,0.027511574,704452889,0.01,1,96.65895,-94.725771,1.98,Football,Premier League,Leicester City - Fulham,Total Corners,Total Corners,Total Corners,"Under 8,5",7531528,0.9929,1.3877,0.9461,0.437,2,7,80,Fixed,4,1st Half Inj Time decreased,2,-2
7892433260,0.000150463,709168764,0.01,1,17.53707795,17.53707795,2.15,Football,League One,Leyton Orient - Mansfield Town,Total Corners,Total Corners,Total Corners,"Under 4,5",7545248,1.3743,1.0664,0.9693,0.4551,3,6,55,Fixed,3,No change in 1st Half Inj Time,0,0
7892434423,0.000509259,709168764,0.01,1,25.72104766,25.72104766,2.05,Football,League One,Leyton Orient - Mansfield Town,Total Corners,Total Corners,Total Corners,"Under 4,5",7545248,1.3743,1.0664,0.9693,0.4551,3,6,56,Fixed,3,No change in 1st Half Inj Time,0,0
7654243334,0.006331019,703008266,0.01,0.99,237.6,237.6,2.2,Football,UEFA Nations League,Liechtenstein - San Marino,Total Corners,Total Corners,Total Corners,"Under 8,5",7511830,0.9995,0.8261,0.9731,0.435,2,5,23,Fixed,2,1st Half Inj Time decreased,1,-1
7862774378,0.010393519,708694324,0.01,0.3,98.08104,-142.217508,2.45,Football,Ligue 1,Lille OSC - AS Saint-Etienne,Total Corners,Total Corners,Total Corners,"Under 8,5",7540450,2.0203,0.7969,0.9333,0.437,2,6,49,Fixed,3,1st Half Inj Time decreased,1,-1
7853512345,0.026157407,702088966,0.01,0.01,2,2,3.3,Football,UEFA Champions League,Lille OSC - Feyenoord Rotterdam,Total Corners,Total Corners,Total Corners,"Over 12,5",7542139,1.6737,1.3615,0.9362,0.4401,2,5,36,Fixed,2,1st Half Inj Time increased,4,4
7853516866,0.027928241,581338755,0.01,0.01,2,2,4.4,Football,UEFA Champions League,Lille OSC - Feyenoord Rotterdam,Total Corners,Total Corners,Total Corners,"Over 12,5",7542139,1.6477,1.3937,0.9362,0.443,2,5,39,Fixed,2,1st Half Inj Time increased,4,4
7853517014,0.027986111,708441559,0.01,0.01,2,2,4.4,Football,UEFA Champions League,Lille OSC - Feyenoord Rotterdam,Total Corners,Total Corners,Total Corners,"Over 12,5",7542139,1.6477,1.3937,0.9362,0.443,2,5,39,Fixed,2,1st Half Inj Time increased,4,4
7853517595,0.028171296,556097821,0.01,0.01,2,2,4.4,Football,UEFA Champions League,Lille OSC - Feyenoord Rotterdam,Total Corners,Total Corners,Total Corners,"Over 12,5",7542139,1.6477,1.3937,0.9362,0.443,2,5,39,Fixed,2,1st Half Inj Time increased,4,4
7853519310,0.028668981,502930185,0.01,0.01,2,-3.8,2.9,Football,UEFA Champions League,Lille OSC - Feyenoord Rotterdam,Total Corners,Total Corners,Total Corners,"Over 11,5",7542139,1.6477,1.3937,0.9362,0.443,2,5,40,Fixed,2,1st Half Inj Time increased,4,4
7819951128,0.027407407,704412812,0.01,0.99,108,-118.8,2.1,Football,Ligue 1,Lille OSC - OGC Nice,Total Corners,Total Corners,Total Corners,"Over 13,5",7534335,1.6632,1.0673,0.9135,0.4508,3,6,34,Fixed,3,No change in 1st Half Inj Time,0,0
7803021153,0.024490741,703624935,0.01,0.01,2,2,1.93,Football,FA Cup,Liverpool - Accrington Stanley,Accrington Stanley - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Under 2,5",7525515,4.4904,0.3023,0.9246,0.4566,2,5,19,Fixed,2,1st Half Inj Time decreased,1,-1
7628293682,0.00400463,703239194,0.01,1,30,30,2.25,Football,Premier League,Liverpool - Aston Villa,Total Corners,Total Corners,Total Corners,"Under 9,5",6574717,2.1615,0.9609,0.9713,0.4519,4,7,4,Fixed,4,1st Half Inj Time decreased,1,-1
7602581376,0.012951389,413624494,0.3,0.3,10,-14,2.4,Football,Premier League,Liverpool - Brighton & Hove Albion,Total Corners,Total Corners,Total Corners,"Over 12,5",6569853,2.6136,0.8147,0.9339,0.4568,4,7,18,Fixed,4,1st Half Inj Time decreased,2,-2
7602775380,0.036018519,642583182,0.01,1,52.44398509,52.44398509,2.1,Football,Premier League,Liverpool - Brighton & Hove Albion,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 10,5",6569853,2.3329,0.8369,0.9339,0.4014,2,7,45,Fixed,4,1st Half Inj Time decreased,2,-2
7602774450,0.035925926,702148897,0.01,0.99,20,20,3.1,Football,Premier League,Liverpool - Brighton & Hove Albion,Total Corners,Total Corners,Total Corners,"Over 16,5",6569853,2.3329,0.8369,0.9339,0.4014,2,7,45,Fixed,4,1st Half Inj Time decreased,2,-2
7602771801,0.035671296,702928218,0.01,0.9,106.4820123,106.4820123,2.1,Football,Premier League,Liverpool - Brighton & Hove Albion,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 10,5",6569853,2.3329,0.8369,0.9339,0.4014,2,7,45,Fixed,4,1st Half Inj Time decreased,2,-2
7602774182,0.035891204,703118005,0.01,0.3,6.6132865,-7.27461515,2.1,Football,Premier League,Liverpool - Brighton & Hove Albion,Total Corners,Total Corners,Total Corners,"Over 15,5",6569853,2.3329,0.8369,0.9339,0.4014,2,7,45,Fixed,4,1st Half Inj Time decreased,2,-2
7602759758,0.034398148,703118005,0.01,0.3,8.59727245,8.59727245,3.1,Football,Premier League,Liverpool - Brighton & Hove Albion,Total Corners,Total Corners,Total Corners,"Over 16,5",6569853,2.3329,0.8369,0.9339,0.4014,2,7,45,Fixed,4,1st Half Inj Time decreased,2,-2
7602751681,0.033449074,420870730,0.01,1,153.8250627,153.8250627,2.1,Football,Premier League,Liverpool - Brighton & Hove Albion,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 10,5",6569853,2.3329,0.8369,0.9339,0.4014,2,7,45,Fixed,4,1st Half Inj Time decreased,2,-2
7602751528,0.033425926,703120535,0.3,0.3,52.8018417,52.8018417,3.1,Football,Premier League,Liverpool - Brighton & Hove Albion,Total Corners,Total Corners,Total Corners,"Over 16,5",6569853,2.3329,0.8369,0.9339,0.4014,2,7,45,Fixed,4,1st Half Inj Time decreased,2,-2
7602597640,0.014849537,703082064,0.01,1,96.43954705,-94.51075611,1.98,Football,Premier League,Liverpool - Brighton & Hove Albion,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 8,5",6569853,2.6136,0.8147,0.9339,0.4568,4,7,21,Fixed,4,1st Half Inj Time decreased,2,-2
7602589456,0.013900463,703160188,0.01,0.3,57.3855156,-51.64696404,1.9,Football,Premier League,Liverpool - Brighton & Hove Albion,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 8,5",6569853,2.6136,0.8147,0.9339,0.4568,4,7,19,Fixed,4,1st Half Inj Time decreased,2,-2
7734181139,0.014618056,534298677,0.01,1,1,-1.9,2.9,Football,Premier League,Liverpool - Fulham,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 3,5",7517430,2.4692,0.6845,0.9564,0.4482,4,7,20,Fixed,4,1st Half Inj Time increased,2,2
7841979472,0.008900463,704226032,0.01,1,2.9,-2.12,1.73,Football,Premier League,Liverpool - Ipswich Town,Ipswich Town - Total Corners,Strong Dog - Total Corners,Strong Corner Dog - Total Corners,"Over 2,5",7532691,3.1277,0.7493,1.0218,0.446,4,7,12,Fixed,4,1st Half Inj Time increased,3,3
7841944210,0.002743056,704902998,0.01,1,16.177458,-234.573141,15.5,Football,Premier League,Liverpool - Ipswich Town,Most Corners,Most Corners,Most Corners,Ipswich Town,7532691,3.2634,0.6136,1.0218,0.4448,4,7,3,Fixed,4,1st Half Inj Time increased,3,3
7832253585,0.0000231,704255510,0.01,0.01,1.03873889,1.03873889,2.15,Football,UEFA Champions League,Liverpool - Lille OSC,Liverpool FC - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 4,5",7530339,2.1237,0.6826,0.9722,0.4228,2,5,45,Fixed,2,No change in 1st Half Inj Time,0,0
7832284175,0.008587963,708318956,0.01,0.01,56.41333032,56.41333032,4.6,Football,UEFA Champions League,Liverpool - Lille OSC,Most Corners,Most Corners,Most Corners,Lille OSC,7530339,2.189,0.7044,0.9722,0.437,2,5,53,Fixed,2,No change in 1st Half Inj Time,0,0
7832191226,0.025,707462442,0.01,1,20.7168988,20.7168988,5.75,Football,UEFA Champions League,Liverpool - Lille OSC,Most Corners,Most Corners,Most Corners,Lille OSC,7530339,2.2404,0.7419,0.9722,0.4576,2,5,35,Fixed,2,No change in 1st Half Inj Time,0,0
7832176082,0.020497685,566268901,0.5,0.5,23.6656764,23.6656764,3,Football,UEFA Champions League,Liverpool - Lille OSC,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 2,5",7530339,2.4374,0.6752,0.9722,0.4543,2,5,29,Fixed,2,No change in 1st Half Inj Time,0,0
7694292314,0.006759259,703837730,0.01,1,30,30,2.1,Football,Premier League,Liverpool - Manchester City,Liverpool FC - Total Corners,Medium Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Under 4,5",7510208,1.9332,1.346,0.9169,0.4422,4,7,9,Fixed,4,1st Half Inj Time decreased,1,-1
7694260166,0.002731481,502914084,0.3,0.3,6.00547315,-3.90355755,2.4,Football,Premier League,Liverpool - Manchester City,Total Corners,Total Corners,Total Corners,"Over 11,5",7510208,1.8832,1.396,0.9169,0.4422,4,7,3,Fixed,4,1st Half Inj Time decreased,1,-1
7790565283,0.022361111,706183571,0.01,1,155.10037,-85.3052035,1.55,Football,Premier League,Liverpool - Manchester United,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 5,5",7527668,2.3576,0.8468,0.9757,0.4654,4,7,2,Fixed,4,1st Half Inj Time decreased,2,-2
7790572647,0.023599537,707734104,0.01,0.3,7.7550185,-12.02027868,2.55,Football,Premier League,Liverpool - Manchester United,Total Corners,Total Corners,Total Corners,"Over 11,5",7527668,2.3576,0.8468,0.9757,0.4654,4,7,3,Fixed,4,1st Half Inj Time decreased,2,-2
7790587268,0.026030093,707859239,0.3,0.3,15.510037,15.510037,2,Football,Premier League,Liverpool - Manchester United,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7527668,2.3576,0.8468,0.9757,0.4654,4,7,7,Fixed,4,1st Half Inj Time decreased,2,-2
7790586590,0.025914352,707778233,0.3,0.3,15.510037,15.510037,2,Football,Premier League,Liverpool - Manchester United,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7527668,2.3576,0.8468,0.9757,0.4654,4,7,7,Fixed,4,1st Half Inj Time decreased,2,-2
7790605904,0.029270833,707850748,0.3,0.3,1.5510037,-3.72240888,3.4,Football,Premier League,Liverpool - Manchester United,Total Corners,Total Corners,Total Corners,"Over 12,5",7527668,2.3889,0.8782,0.9757,0.4709,4,7,12,Fixed,4,1st Half Inj Time decreased,2,-2
7790559991,0.021608796,560528641,0.5,0.5,15.08122613,-19.60559396,2.3,Football,Premier League,Liverpool - Manchester United,Total Corners,Total Corners,Total Corners,"Over 11,5",7527668,2.3576,0.8468,0.9757,0.4654,4,7,0,Fixed,4,1st Half Inj Time decreased,2,-2
7680821329,0.001284722,646087834,0.01,1,10,-18,2.8,Football,UEFA Champions League,Liverpool - Real Madrid,Total Corners,Total Corners,Total Corners,"Over 11,5",7507465,2.0122,1.3119,0.9389,0.4388,2,5,1,Fixed,2,1st Half Inj Time decreased,1,-1
7680820966,0.001226852,703485933,0.01,1,34.4919099,-39.66569639,2.15,Football,UEFA Champions League,Liverpool - Real Madrid,Total Corners,Total Corners,Total Corners,"Over 10,5",7507465,2.0122,1.3119,0.9389,0.4388,2,5,1,Fixed,2,1st Half Inj Time decreased,1,-1
7912266864,0.022152778,703277477,0.3,0.3,68.79032,-50.2169336,1.73,Football,"Primera A, Apertura",Llaneros FC - AD Cali,Total Corners,Total Corners,Total Corners,"Under 14,5",7558096,1.0426,1.1788,0.963,0.437,1,5,61,Fixed,2,1st Half Inj Time decreased,1,-1
7912180147,0.033668981,704833701,0.3,0.3,1.6699718,0.30560484,2.05,Football,"Primera A, Apertura",Llaneros FC - AD Cali,2nd Half - Total Corners,2nd Half - Total Corners,2nd Half - Total Corners,"Over 5,5",7558096,0.9977,1.1668,0.963,0.4778,2,5,36,Fixed,2,1st Half Inj Time decreased,1,-1
7912184170,0.035011574,704833701,0.3,0.3,13.3597744,-7.34787592,1.55,Football,"Primera A, Apertura",Llaneros FC - AD Cali,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 7,5",7558096,1.0225,1.1967,0.963,0.4957,2,5,38,Fixed,2,1st Half Inj Time decreased,1,-1
7912264377,0.0209375,703277477,0.3,0.3,11.542,-10.3878,1.9,Football,"Primera A, Apertura",Llaneros FC - AD Cali,Total Corners,Total Corners,Total Corners,"Under 13,5",7558096,1.0426,1.1788,0.963,0.437,1,5,59,Fixed,2,1st Half Inj Time decreased,1,-1
7912112558,0.011319444,642189480,0.06,0.06,0.5771,-0.265466,1.46,Football,"Primera A, Apertura",Llaneros FC - AD Cali,Total Corners,Total Corners,Total Corners,"Over 10,5",7558096,1.1096,0.98,0.963,0.4474,2,5,4,Fixed,2,1st Half Inj Time decreased,1,-1
7912261294,0.01994213,703277477,0.3,0.3,23.084,-25.3924,2.1,Football,"Primera A, Apertura",Llaneros FC - AD Cali,Total Corners,Total Corners,Total Corners,"Under 13,5",7558096,1.0426,1.1788,0.963,0.437,1,5,58,Fixed,2,1st Half Inj Time decreased,1,-1
7912261798,0.020115741,703277477,0.3,0.3,23.084,-23.084,2,Football,"Primera A, Apertura",Llaneros FC - AD Cali,Total Corners,Total Corners,Total Corners,"Under 13,5",7558096,1.0426,1.1788,0.963,0.437,1,5,58,Fixed,2,1st Half Inj Time decreased,1,-1
7912249030,0.01568287,707737710,0.01,1,4.29015755,4.29015755,2.95,Football,"Primera A, Apertura",Llaneros FC - AD Cali,Total Corners,Total Corners,Total Corners,"Over 14,5",7558096,1.0332,1.1882,0.963,0.437,1,5,52,Fixed,2,1st Half Inj Time decreased,1,-1
7750398801,0.041087963,703981755,0.01,0.99,108,-73.44,1.68,Football,Championship,Luton Town - Derby County,Derby County - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7526570,1.4078,0.8939,0.9465,0.437,1,6,45,Fixed,3,1st Half Inj Time decreased,2,-2
7750351955,0.027592593,704214018,0.01,1,102.9279144,102.9279144,2.5,Football,Championship,Luton Town - Derby County,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 2,5",7526570,1.4015,0.9002,0.9465,0.4375,3,6,39,Fixed,3,1st Half Inj Time decreased,2,-2
7750429988,0.008472222,574620480,0.01,1,20.1051345,20.1051345,2.25,Football,Championship,Luton Town - Derby County,Derby County - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 2,5",7526570,1.4321,0.8682,0.9465,0.437,1,6,55,Fixed,3,1st Half Inj Time decreased,2,-2
7750324333,0.018935185,703981755,0.01,0.99,108,-73.44,1.68,Football,Championship,Luton Town - Derby County,Derby County - Total Corners,Slight Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 4,5",7526570,1.3713,0.9319,0.9465,0.4375,3,6,27,Fixed,3,1st Half Inj Time decreased,2,-2
7750337962,0.023460648,704201352,0.01,0.01,55.73062446,55.73062446,4.5,Football,Championship,Luton Town - Derby County,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 2,5",7526570,1.3789,0.9243,0.9465,0.4375,3,6,33,Fixed,3,1st Half Inj Time decreased,2,-2
7666899285,0.037314815,703691430,0.01,1,4.9182651,-4.9182651,2,Football,Championship,Luton Town - Hull City,Luton Town - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 7,5",7512894,1.2018,0.9911,0.9513,0.4257,1,6,45,Fixed,3,1st Half Inj Time decreased,2,-2
7666881214,0.034768519,703503968,0.01,1,18.5697296,2.33289708,1.7,Football,Championship,Luton Town - Hull City,Luton Town - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Under 7,5",7512894,1.2018,0.9911,0.9513,0.4257,1,6,45,Fixed,3,1st Half Inj Time decreased,2,-2
7712874930,0.037523148,700502845,0.01,0.3,19.3128344,19.3128344,5.25,Football,Championship,Luton Town - Swansea City,Total Corners,Total Corners,Total Corners,"Under 9,5",7520925,1.2272,1.2974,0.9463,0.437,2,6,81,Fixed,3,1st Half Inj Time decreased,1,-1
7729053083,0.012974537,704108276,0.01,0.3,97.0979488,-116.5175386,2.2,Football,UEFA Europa League,Maccabi Tel Aviv FC - FK Rigas Futbola Skola,Most Corners,Most Corners,Most Corners,FK Rigas Futbola Skola,7516339,1.817,0.8692,0.9353,0.4388,2,5,17,Fixed,2,1st Half Inj Time increased,1,1
